6821,0.00,0.00,20.00,20.00,50.00,50.00
6871,0.00,0.00,25.00,25.00,50.00,50.00
6921,0.00,3.05,30.00,28.78,50.00,46.95
6971,0.00,0.00,35.00,34.69,50.00,50.00
7021,0.00,0.00,40.00,39.69,50.00,50.00
7071,21.38,12.22,36.45,39.81,28.62,37.78
7121,27.49,24.43,36.87,38.70,22.51,25.57
7171,24.43,30.54,40.34,38.81,25.57,19.46
7221,30.54,33.60,40.45,39.54,19.46,16.40
7271,27.49,36.65,43.62,39.95,22.51,13.35
7321,33.60,33.60,43.43,42.51,16.40,16.40
7371,33.60,36.65,45.07,42.93,16.40,13.35
7421,36.65,39.71,45.49,43.04,13.35,10.29
7471,36.65,39.71,46.82,44.07,13.35,10.29
7521,36.65,45.81,48.16,42.66,13.35,4.19
7571,39.71,39.71,48.27,45.52,10.29,10.29
7621,39.71,45.81,49.30,44.11,10.29,4.19
7671,42.76,45.81,49.11,44.52,7.24,4.19
7721,42.76,45.81,49.83,44.94,7.24,4.19
7771,39.71,42.76,51.78,46.58,10.29,7.24
7821,42.76,48.87,51.58,44.86,7.24,1.13
7871,45.81,45.81,51.09,46.20,4.19,4.19
7921,45.81,48.87,51.50,45.40,4.19,1.13
7971,45.81,48.87,51.92,45.51,4.19,1.13
8022,42.76,48.87,53.56,45.62,7.24,1.13
8072,45.81,48.87,53.06,45.73,4.19,1.13
8122,48.87,45.81,52.26,47.07,1.13,4.19
8172,45.81,51.92,53.60,45.04,4.19,-1.92
8222,48.87,48.87,52.79,46.07,1.13,1.13
8272,48.87,51.92,52.91,44.96,1.13,-1.92
8322,45.81,45.81,54.24,47.22,4.19,4.19
8372,45.81,51.92,54.66,45.19,4.19,-1.92
8422,48.87,48.87,53.86,46.22,1.13,1.13
8472,48.87,51.92,53.97,45.11,1.13,-1.92
8522,45.81,48.87,55.30,46.14,4.19,1.13
8572,48.87,48.87,54.50,46.25,1.13,1.13
8622,48.87,51.92,54.61,45.15,1.13,-1.92
8672,45.81,48.87,55.95,46.18,4.19,1.13
8722,48.87,51.92,55.15,45.07,1.13,-1.92
8772,48.87,48.87,55.26,46.10,1.13,1.13
8822,48.87,48.87,55.37,46.21,1.13,1.13
8872,48.87,51.92,55.48,45.10,1.13,-1.92
8922,48.87,48.87,55.60,46.13,1.13,1.13
8972,48.87,48.87,55.71,46.24,1.13,1.13
9022,48.87,51.92,55.82,45.13,1.13,-1.92
9072,51.92,51.92,54.72,44.94,-1.92,-1.92
9122,48.87,48.87,55.74,45.97,1.13,1.13
9172,48.87,48.87,55.86,46.08,1.13,1.13
9222,45.81,48.87,57.19,46.20,4.19,1.13
9272,51.92,51.92,55.17,45.09,-1.92,-1.92
9322,51.92,51.92,54.98,44.90,-1.92,-1.92
9372,48.87,48.87,56.00,45.93,1.13,1.13
9422,48.87,51.92,56.12,44.82,1.13,-1.92
9472,48.87,48.87,56.23,45.85,1.13,1.13
9522,48.87,48.87,56.34,45.96,1.13,1.13
9572,51.92,48.87,55.24,46.07,-1.92,1.13
9622,48.87,51.92,56.26,44.96,1.13,-1.92
9672,51.92,51.92,55.16,44.77,-1.92,-1.92
9722,48.87,48.87,56.19,45.80,1.13,1.13
9772,48.87,48.87,56.30,45.91,1.13,1.13
9822,48.87,51.92,56.41,44.81,1.13,-1.92
9872,51.92,51.92,55.30,44.61,-1.92,-1.92
9922,48.87,48.87,56.33,45.64,1.13,1.13
9972,48.87,48.87,56.45,45.76,1.13,1.13
10022,48.87,51.92,56.56,44.65,1.13,-1.92
10072,48.87,48.87,56.67,45.68,1.13,1.13
10122,48.87,48.87,56.78,45.79,1.13,1.13
10172,51.92,51.92,55.68,44.68,-1.92,-1.92
10222,48.87,48.87,56.71,45.71,1.13,1.13
10272,51.92,51.92,55.60,44.60,-1.92,-1.92
10322,48.87,48.87,56.63,45.63,1.13,1.13
10372,48.87,48.87,56.74,45.74,1.13,1.13
10422,48.87,51.92,56.85,44.63,1.13,-1.92
10472,51.92,48.87,55.74,45.66,-1.92,1.13
10522,48.87,48.87,56.77,45.78,1.13,1.13
10572,48.87,48.87,56.89,45.89,1.13,1.13
10622,51.92,51.92,55.78,44.78,-1.92,-1.92
10672,48.87,45.81,56.81,47.03,1.13,4.19
10722,51.92,51.92,55.70,45.01,-1.92,-1.92
10772,48.87,51.92,56.73,44.82,1.13,-1.92
10822,48.87,48.87,56.84,45.84,1.13,1.13
10872,51.92,48.87,55.73,45.96,-1.92,1.13
10923,48.87,51.92,56.76,44.85,1.13,-1.92
10973,48.87,48.87,56.87,45.88,1.13,1.13
11023,51.92,48.87,55.77,45.99,-1.92,1.13
11073,48.87,48.87,56.80,46.10,1.13,1.13
11123,51.92,48.87,55.69,46.22,-1.92,1.13
11173,48.87,51.92,56.72,45.11,1.13,-1.92
11223,45.81,48.87,58.05,46.14,4.19,1.13
11273,51.92,48.87,56.03,46.25,-1.92,1.13
11323,48.87,48.87,57.06,46.36,1.13,1.13
11373,51.92,51.92,55.95,45.26,-1.92,-1.92
11423,48.87,48.87,56.98,46.29,1.13,1.13
11473,48.87,51.92,57.09,45.18,1.13,-1.92
11523,48.87,48.87,57.20,46.21,1.13,1.13
11573,48.87,51.92,57.32,45.10,1.13,-1.92
11623,51.92,48.87,56.21,46.13,-1.92,1.13
11673,48.87,48.87,57.24,46.24,1.13,1.13
11723,48.87,51.92,57.35,45.13,1.13,-1.92
11773,51.92,48.87,56.24,46.16,-1.92,1.13
11823,48.87,48.87,57.27,46.27,1.13,1.13
11873,48.87,51.92,57.38,45.17,1.13,-1.92
11923,51.92,48.87,56.27,46.19,-1.92,1.13
11973,48.87,48.87,57.30,46.31,1.13,1.13
12023,51.92,51.92,56.19,45.20,-1.92,-1.92
12073,48.87,48.87,57.22,46.23,1.13,1.13
12123,48.87,48.87,57.34,46.34,1.13,1.13
12173,51.92,51.92,56.23,45.23,-1.92,-1.92
12223,48.87,48.87,57.26,46.26,1.13,1.13
12273,51.92,51.92,56.15,45.15,-1.92,-1.92
12323,48.87,48.87,57.18,46.18,1.13,1.13
12374,48.87,51.92,57.29,45.07,1.13,-1.92
12424,48.87,48.87,57.40,46.10,1.13,1.13
12474,48.87,48.87,57.52,46.22,1.13,1.13
12524,48.87,48.87,57.63,46.33,1.13,1.13
12574,48.87,51.92,57.74,45.22,1.13,-1.92
12624,51.92,48.87,56.64,46.25,-1.92,1.13
12674,45.81,48.87,58.89,46.36,4.19,1.13
12724,48.87,48.87,58.08,46.48,1.13,1.13
12774,51.92,48.87,56.97,46.59,-1.92,1.13
12824,48.87,51.92,58.00,45.48,1.13,-1.92
12874,48.87,45.81,58.12,47.73,1.13,4.19
12924,51.92,51.92,57.01,45.71,-1.92,-1.92
12974,48.87,45.81,58.04,47.96,1.13,4.19
13024,51.92,51.92,56.93,45.93,-1.92,-1.92
13074,48.87,48.87,57.96,46.96,1.13,1.13
13124,51.92,48.87,56.85,47.08,-1.92,1.13
13174,48.87,51.92,57.88,45.97,1.13,-1.92
13224,48.87,48.87,57.99,47.00,1.13,1.13
13274,48.87,48.87,58.11,47.11,1.13,1.13
13324,51.92,48.87,57.00,47.22,-1.92,1.13
13374,48.87,51.92,58.03,46.11,1.13,-1.92
13424,48.87,51.92,58.14,45.92,1.13,-1.92
13474,51.92,48.87,57.03,46.95,-1.92,1.13
13524,51.92,51.92,56.84,45.84,-1.92,-1.92
13574,48.87,45.81,57.87,48.09,1.13,4.19
13624,51.92,51.92,56.76,46.07,-1.92,-1.92
13674,48.87,51.92,57.79,45.88,1.13,-1.92
13724,48.87,48.87,57.90,46.91,1.13,1.13
13774,51.92,48.87,56.79,47.02,-1.92,1.13
13824,48.87,48.87,57.82,47.13,1.13,1.13
13874,48.87,51.92,57.94,46.02,1.13,-1.92
13924,51.92,51.92,56.83,45.83,-1.92,-1.92
13974,51.92,48.87,56.63,46.86,-1.92,1.13
14024,48.87,51.92,57.66,45.75,1.13,-1.92
